,Province/State,Country/Region,Lat,Long,Cases Pct Changed,Date,Cases,Total Cases,Threshold Days,Cases MvAvg
0,,Afghanistan,33.0,65.0,0.0,1/22/20,0,0,0,0.0
1,,Afghanistan,33.0,65.0,0.0,1/23/20,0,0,0,0.0
2,,Afghanistan,33.0,65.0,0.0,1/24/20,0,0,0,0.0
3,,Afghanistan,33.0,65.0,0.0,1/25/20,0,0,0,0.0
4,,Afghanistan,33.0,65.0,0.0,1/26/20,0,0,0,0.0
5,,Afghanistan,33.0,65.0,0.0,1/27/20,0,0,0,0.0
6,,Afghanistan,33.0,65.0,0.0,1/28/20,0,0,0,0.0
7,,Afghanistan,33.0,65.0,0.0,1/29/20,0,0,0,0.0
8,,Afghanistan,33.0,65.0,0.0,1/30/20,0,0,0,0.0
9,,Afghanistan,33.0,65.0,0.0,1/31/20,0,0,0,0.0
10,,Afghanistan,33.0,65.0,0.0,2/1/20,0,0,0,0.0
11,,Afghanistan,33.0,65.0,0.0,2/2/20,0,0,0,0.0
12,,Afghanistan,33.0,65.0,0.0,2/3/20,0,0,0,0.0
13,,Afghanistan,33.0,65.0,0.0,2/4/20,0,0,0,0.0
14,,Afghanistan,33.0,65.0,0.0,2/5/20,0,0,0,0.0
15,,Afghanistan,33.0,65.0,0.0,2/6/20,0,0,0,0.0
16,,Afghanistan,33.0,65.0,0.0,2/7/20,0,0,0,0.0
17,,Afghanistan,33.0,65.0,0.0,2/8/20,0,0,0,0.0
18,,Afghanistan,33.0,65.0,0.0,2/9/20,0,0,0,0.0
19,,Afghanistan,33.0,65.0,0.0,2/10/20,0,0,0,0.0
20,,Afghanistan,33.0,65.0,0.0,2/11/20,0,0,0,0.0
21,,Afghanistan,33.0,65.0,0.0,2/12/20,0,0,0,0.0
22,,Afghanistan,33.0,65.0,0.0,2/13/20,0,0,0,0.0
23,,Afghanistan,33.0,65.0,0.0,2/14/20,0,0,0,0.0
24,,Afghanistan,33.0,65.0,0.0,2/15/20,0,0,0,0.0
25,,Afghanistan,33.0,65.0,0.0,2/16/20,0,0,0,0.0
26,,Afghanistan,33.0,65.0,0.0,2/17/20,0,0,0,0.0
27,,Afghanistan,33.0,65.0,0.0,2/18/20,0,0,0,0.0
28,,Afghanistan,33.0,65.0,0.0,2/19/20,0,0,0,0.0
29,,Afghanistan,33.0,65.0,0.0,2/20/20,0,0,0,0.0
30,,Afghanistan,33.0,65.0,0.0,2/21/20,0,0,0,0.0
31,,Afghanistan,33.0,65.0,0.0,2/22/20,0,0,0,0.0
32,,Afghanistan,33.0,65.0,0.0,2/23/20,0,0,0,0.0
33,,Afghanistan,33.0,65.0,0.0,2/24/20,1,1,0,0.3333333333333333
34,,Afghanistan,33.0,65.0,0.0,2/25/20,0,1,0,0.3333333333333333
35,,Afghanistan,33.0,65.0,0.0,2/26/20,0,1,0,0.3333333333333333
36,,Afghanistan,33.0,65.0,0.0,2/27/20,0,1,0,0.0
37,,Afghanistan,33.0,65.0,0.0,2/28/20,0,1,0,0.0
38,,Afghanistan,33.0,65.0,0.0,2/29/20,0,1,0,0.0
39,,Afghanistan,33.0,65.0,0.0,3/1/20,0,1,0,0.0
40,,Afghanistan,33.0,65.0,0.0,3/2/20,0,1,0,0.0
41,,Afghanistan,33.0,65.0,0.0,3/3/20,0,1,0,0.0
42,,Afghanistan,33.0,65.0,0.0,3/4/20,0,1,0,0.0
43,,Afghanistan,33.0,65.0,0.0,3/5/20,0,1,0,0.0
44,,Afghanistan,33.0,65.0,0.0,3/6/20,0,1,0,0.0
45,,Afghanistan,33.0,65.0,0.0,3/7/20,0,1,0,0.0
46,,Afghanistan,33.0,65.0,0.0,3/8/20,3,4,0,1.0
47,,Afghanistan,33.0,65.0,0.0,3/9/20,0,4,0,1.0
48,,Afghanistan,33.0,65.0,0.0,3/10/20,1,5,0,1.3333333333333333
49,,Afghanistan,33.0,65.0,0.0,3/11/20,2,7,0,1.0
50,,Afghanistan,33.0,65.0,0.0,3/12/20,0,7,0,1.0
51,,Afghanistan,33.0,65.0,0.0,3/13/20,0,7,0,0.6666666666666666
52,,Afghanistan,33.0,65.0,0.0,3/14/20,4,11,0,1.3333333333333333
53,,Afghanistan,33.0,65.0,0.0,3/15/20,5,16,0,3.0
54,,Afghanistan,33.0,65.0,0.0,3/16/20,5,21,0,4.666666666666667
55,,Afghanistan,33.0,65.0,0.0,3/17/20,1,22,0,3.6666666666666665
56,,Afghanistan,33.0,65.0,0.0,3/18/20,0,22,0,2.0
57,,Afghanistan,33.0,65.0,0.0,3/19/20,0,22,0,0.3333333333333333
58,,Afghanistan,33.0,65.0,0.0,3/20/20,2,24,0,0.6666666666666666
59,,Afghanistan,33.0,65.0,0.0,3/21/20,0,24,0,0.6666666666666666
60,,Afghanistan,33.0,65.0,0.0,3/22/20,16,40,0,6.0
61,,Afghanistan,33.0,65.0,0.0,3/23/20,0,40,0,5.333333333333333
62,,Afghanistan,33.0,65.0,0.0,3/24/20,34,74,0,16.666666666666668
63,,Afghanistan,33.0,65.0,0.0,3/25/20,10,84,0,14.666666666666666
64,,Afghanistan,33.0,65.0,0.0,3/26/20,10,94,0,18.0
65,,Afghanistan,33.0,65.0,0.0,3/27/20,16,110,0,12.0
66,,Afghanistan,33.0,65.0,-1.0,3/28/20,0,110,0,8.666666666666666
67,,Afghanistan,33.0,65.0,0.0,3/29/20,10,120,0,8.666666666666666
68,,Afghanistan,33.0,65.0,4.0,3/30/20,50,170,0,20.0
69,,Afghanistan,33.0,65.0,-0.92,3/31/20,4,174,0,21.333333333333332
70,,Afghanistan,33.0,65.0,14.75,4/1/20,63,237,0,39.0
71,,Afghanistan,33.0,65.0,-0.42857142857142855,4/2/20,36,273,0,34.333333333333336
72,,Afghanistan,33.0,65.0,-0.7777777777777778,4/3/20,8,281,0,35.666666666666664
73,,Afghanistan,33.0,65.0,1.25,4/4/20,18,299,0,20.666666666666668
74,,Afghanistan,33.0,65.0,1.7777777777777777,4/5/20,50,349,0,25.333333333333332
75,,Afghanistan,33.0,65.0,-0.64,4/6/20,18,367,0,28.666666666666668
76,,Afghanistan,33.0,65.0,2.111111111111111,4/7/20,56,423,1,41.333333333333336
77,,Afghanistan,33.0,65.0,-0.625,4/8/20,21,444,2,31.666666666666668
78,,Afghanistan,33.0,65.0,0.9047619047619048,4/9/20,40,484,3,39.0
79,,Afghanistan,33.0,65.0,-0.075,4/10/20,37,521,4,32.666666666666664
80,,Afghanistan,33.0,65.0,-0.08108108108108109,4/11/20,34,555,5,37.0
81,,Afghanistan,33.0,65.0,0.5294117647058824,4/12/20,52,607,6,41.0
82,,Afghanistan,33.0,65.0,0.11538461538461539,4/13/20,58,665,7,48.0
83,,Afghanistan,33.0,65.0,-0.15517241379310345,4/14/20,49,714,8,53.0
84,,Afghanistan,33.0,65.0,0.42857142857142855,4/15/20,70,784,9,59.0
85,,Afghanistan,33.0,65.0,-0.2,4/16/20,56,840,10,58.333333333333336
86,,Afghanistan,33.0,65.0,0.17857142857142858,4/17/20,66,906,11,64.0
87,,Afghanistan,33.0,65.0,-0.5909090909090909,4/18/20,27,933,12,49.666666666666664
88,,Afghanistan,33.0,65.0,1.3333333333333333,4/19/20,63,996,13,52.0
89,,Afghanistan,33.0,65.0,-0.5238095238095238,4/20/20,30,1026,14,40.0
90,,Afghanistan,33.0,65.0,1.2,4/21/20,66,1092,15,53.0
91,,Afghanistan,33.0,65.0,0.2727272727272727,4/22/20,84,1176,16,60.0
92,,Afghanistan,33.0,65.0,0.2261904761904762,4/23/20,103,1279,17,84.33333333333333
93,,Afghanistan,33.0,65.0,-0.30097087378640774,4/24/20,72,1351,18,86.33333333333333
94,,Afghanistan,33.0,65.0,0.5555555555555556,4/25/20,112,1463,19,95.66666666666667
95,,Afghanistan,33.0,65.0,-0.39285714285714285,4/26/20,68,1531,20,84.0
96,,Afghanistan,33.0,65.0,1.5294117647058822,4/27/20,172,1703,21,117.33333333333333
97,,Afghanistan,33.0,65.0,-0.27325581395348836,4/28/20,125,1828,22,121.66666666666667
98,,Afghanistan,33.0,65.0,-0.112,4/29/20,111,1939,23,136.0
99,,Afghanistan,33.0,65.0,1.09009009009009,4/30/20,232,2171,24,156.0
100,,Afghanistan,33.0,65.0,-0.29310344827586204,5/1/20,164,2335,25,169.0
101,,Afghanistan,33.0,65.0,-0.18292682926829268,5/2/20,134,2469,26,176.66666666666666
102,,Afghanistan,33.0,65.0,0.753731343283582,5/3/20,235,2704,27,177.66666666666666
103,,Afghanistan,33.0,65.0,-0.19148936170212766,5/4/20,190,2894,28,186.33333333333334
104,,Afghanistan,33.0,65.0,0.7368421052631579,5/5/20,330,3224,29,251.66666666666666
105,,Afghanistan,33.0,65.0,-0.4909090909090909,5/6/20,168,3392,30,229.33333333333334
106,,Afghanistan,33.0,65.0,0.017857142857142856,5/7/20,171,3563,31,223.0
107,,Afghanistan,33.0,65.0,0.2573099415204678,5/8/20,215,3778,32,184.66666666666666
108,,Afghanistan,33.0,65.0,0.18604651162790697,5/9/20,255,4033,33,213.66666666666666
109,,Afghanistan,33.0,65.0,0.4470588235294118,5/10/20,369,4402,34,279.6666666666667
110,,Afghanistan,33.0,65.0,-0.22764227642276422,5/11/20,285,4687,35,303.0
111,,Afghanistan,33.0,65.0,-0.031578947368421054,5/12/20,276,4963,36,310.0
112,,Afghanistan,33.0,65.0,-0.04710144927536232,5/13/20,263,5226,37,274.6666666666667
113,,Afghanistan,33.0,65.0,0.5703422053231939,5/14/20,413,5639,38,317.3333333333333
114,,Afghanistan,33.0,65.0,0.002421307506053269,5/15/20,414,6053,39,363.3333333333333
115,,Albania,41.1533,20.1683,0.0,1/22/20,0,0,0,0.0
116,,Albania,41.1533,20.1683,0.0,1/23/20,0,0,0,0.0
117,,Albania,41.1533,20.1683,0.0,1/24/20,0,0,0,0.0
118,,Albania,41.1533,20.1683,0.0,1/25/20,0,0,0,0.0
119,,Albania,41.1533,20.1683,0.0,1/26/20,0,0,0,0.0
120,,Albania,41.1533,20.1683,0.0,1/27/20,0,0,0,0.0
121,,Albania,41.1533,20.1683,0.0,1/28/20,0,0,0,0.0
122,,Albania,41.1533,20.1683,0.0,1/29/20,0,0,0,0.0
123,,Albania,41.1533,20.1683,0.0,1/30/20,0,0,0,0.0
124,,Albania,41.1533,20.1683,0.0,1/31/20,0,0,0,0.0
125,,Albania,41.1533,20.1683,0.0,2/1/20,0,0,0,0.0
126,,Albania,41.1533,20.1683,0.0,2/2/20,0,0,0,0.0
127,,Albania,41.1533,20.1683,0.0,2/3/20,0,0,0,0.0
128,,Albania,41.1533,20.1683,0.0,2/4/20,0,0,0,0.0
129,,Albania,41.1533,20.1683,0.0,2/5/20,0,0,0,0.0
130,,Albania,41.1533,20.1683,0.0,2/6/20,0,0,0,0.0
131,,Albania,41.1533,20.1683,0.0,2/7/20,0,0,0,0.0
132,,Albania,41.1533,20.1683,0.0,2/8/20,0,0,0,0.0
133,,Albania,41.1533,20.1683,0.0,2/9/20,0,0,0,0.0
134,,Albania,41.1533,20.1683,0.0,2/10/20,0,0,0,0.0
135,,Albania,41.1533,20.1683,0.0,2/11/20,0,0,0,0.0
136,,Albania,41.1533,20.1683,0.0,2/12/20,0,0,0,0.0
137,,Albania,41.1533,20.1683,0.0,2/13/20,0,0,0,0.0
138,,Albania,41.1533,20.1683,0.0,2/14/20,0,0,0,0.0
139,,Albania,41.1533,20.1683,0.0,2/15/20,0,0,0,0.0
140,,Albania,41.1533,20.1683,0.0,2/16/20,0,0,0,0.0
141,,Albania,41.1533,20.1683,0.0,2/17/20,0,0,0,0.0
142,,Albania,41.1533,20.1683,0.0,2/18/20,0,0,0,0.0
143,,Albania,41.1533,20.1683,0.0,2/19/20,0,0,0,0.0
144,,Albania,41.1533,20.1683,0.0,2/20/20,0,0,0,0.0
145,,Albania,41.1533,20.1683,0.0,2/21/20,0,0,0,0.0
146,,Albania,41.1533,20.1683,0.0,2/22/20,0,0,0,0.0
147,,Albania,41.1533,20.1683,0.0,2/23/20,0,0,0,0.0
148,,Albania,41.1533,20.1683,0.0,2/24/20,0,0,0,0.0
149,,Albania,41.1533,20.1683,0.0,2/25/20,0,0,0,0.0
150,,Albania,41.1533,20.1683,0.0,2/26/20,0,0,0,0.0
151,,Albania,41.1533,20.1683,0.0,2/27/20,0,0,0,0.0
152,,Albania,41.1533,20.1683,0.0,2/28/20,0,0,0,0.0
153,,Albania,41.1533,20.1683,0.0,2/29/20,0,0,0,0.0
154,,Albania,41.1533,20.1683,0.0,3/1/20,0,0,0,0.0
155,,Albania,41.1533,20.1683,0.0,3/2/20,0,0,0,0.0
156,,Albania,41.1533,20.1683,0.0,3/3/20,0,0,0,0.0
157,,Albania,41.1533,20.1683,0.0,3/4/20,0,0,0,0.0
158,,Albania,41.1533,20.1683,0.0,3/5/20,0,0,0,0.0
159,,Albania,41.1533,20.1683,0.0,3/6/20,0,0,0,0.0
160,,Albania,41.1533,20.1683,0.0,3/7/20,0,0,0,0.0
161,,Albania,41.1533,20.1683,0.0,3/8/20,0,0,0,0.0
162,,Albania,41.1533,20.1683,0.0,3/9/20,2,2,0,0.6666666666666666
163,,Albania,41.1533,20.1683,0.0,3/10/20,8,10,0,3.3333333333333335
164,,Albania,41.1533,20.1683,0.0,3/11/20,2,12,0,4.0
165,,Albania,41.1533,20.1683,0.0,3/12/20,11,23,0,7.0
166,,Albania,41.1533,20.1683,0.0,3/13/20,10,33,0,7.666666666666667
167,,Albania,41.1533,20.1683,0.0,3/14/20,5,38,0,8.666666666666666
168,,Albania,41.1533,20.1683,0.0,3/15/20,4,42,0,6.333333333333333
169,,Albania,41.1533,20.1683,0.0,3/16/20,9,51,0,6.0
170,,Albania,41.1533,20.1683,0.0,3/17/20,4,55,0,5.666666666666667
171,,Albania,41.1533,20.1683,0.0,3/18/20,4,59,0,5.666666666666667
172,,Albania,41.1533,20.1683,0.0,3/19/20,5,64,0,4.333333333333333
173,,Albania,41.1533,20.1683,0.0,3/20/20,6,70,0,5.0
174,,Albania,41.1533,20.1683,0.0,3/21/20,6,76,0,5.666666666666667
175,,Albania,41.1533,20.1683,0.0,3/22/20,13,89,0,8.333333333333334
176,,Albania,41.1533,20.1683,0.0,3/23/20,15,104,0,11.333333333333334
177,,Albania,41.1533,20.1683,0.26666666666666666,3/24/20,19,123,0,15.666666666666666
178,,Albania,41.1533,20.1683,0.21052631578947367,3/25/20,23,146,0,19.0
179,,Albania,41.1533,20.1683,0.21739130434782608,3/26/20,28,174,0,23.333333333333332
180,,Albania,41.1533,20.1683,-0.5714285714285714,3/27/20,12,186,0,21.0
181,,Albania,41.1533,20.1683,-0.08333333333333333,3/28/20,11,197,0,17.0
182,,Albania,41.1533,20.1683,0.36363636363636365,3/29/20,15,212,0,12.666666666666666
183,,Albania,41.1533,20.1683,-0.26666666666666666,3/30/20,11,223,0,12.333333333333334
184,,Albania,41.1533,20.1683,0.8181818181818182,3/31/20,20,243,0,15.333333333333334
185,,Albania,41.1533,20.1683,-0.2,4/1/20,16,259,0,15.666666666666666
186,,Albania,41.1533,20.1683,0.125,4/2/20,18,277,0,18.0
187,,Albania,41.1533,20.1683,0.5,4/3/20,27,304,0,20.333333333333332
188,,Albania,41.1533,20.1683,0.07407407407407407,4/4/20,29,333,0,24.666666666666668
189,,Albania,41.1533,20.1683,-0.034482758620689655,4/5/20,28,361,0,28.0
190,,Albania,41.1533,20.1683,-0.42857142857142855,4/6/20,16,377,0,24.333333333333332
191,,Albania,41.1533,20.1683,-0.625,4/7/20,6,383,0,16.666666666666668
192,,Albania,41.1533,20.1683,1.8333333333333333,4/8/20,17,400,0,13.0
193,,Albania,41.1533,20.1683,-0.47058823529411764,4/9/20,9,409,1,10.666666666666666
194,,Albania,41.1533,20.1683,-0.2222222222222222,4/10/20,7,416,2,11.0
195,,Albania,41.1533,20.1683,1.4285714285714286,4/11/20,17,433,3,11.0
196,,Albania,41.1533,20.1683,-0.23529411764705882,4/12/20,13,446,4,12.333333333333334
197,,Albania,41.1533,20.1683,0.6153846153846154,4/13/20,21,467,5,17.0
198,,Albania,41.1533,20.1683,-0.6190476190476191,4/14/20,8,475,6,14.0
199,,Albania,41.1533,20.1683,1.375,4/15/20,19,494,7,16.0
200,,Albania,41.1533,20.1683,0.2631578947368421,4/16/20,24,518,8,17.0
201,,Albania,41.1533,20.1683,-0.125,4/17/20,21,539,9,21.333333333333332
202,,Albania,41.1533,20.1683,-0.5714285714285714,4/18/20,9,548,10,18.0
203,,Albania,41.1533,20.1683,0.5555555555555556,4/19/20,14,562,11,14.666666666666666
204,,Albania,41.1533,20.1683,0.5714285714285714,4/20/20,22,584,12,15.0
205,,Albania,41.1533,20.1683,0.13636363636363635,4/21/20,25,609,13,20.333333333333332
206,,Albania,41.1533,20.1683,0.0,4/22/20,25,634,14,24.0
207,,Albania,41.1533,20.1683,0.16,4/23/20,29,663,15,26.333333333333332
208,,Albania,41.1533,20.1683,-0.4827586206896552,4/24/20,15,678,16,23.0
209,,Albania,41.1533,20.1683,1.2666666666666666,4/25/20,34,712,17,26.0
210,,Albania,41.1533,20.1683,-0.5882352941176471,4/26/20,14,726,18,21.0
211,,Albania,41.1533,20.1683,-0.2857142857142857,4/27/20,10,736,19,19.333333333333332
212,,Albania,41.1533,20.1683,0.4,4/28/20,14,750,20,12.666666666666666
213,,Albania,41.1533,20.1683,0.14285714285714285,4/29/20,16,766,21,13.333333333333334
214,,Albania,41.1533,20.1683,-0.5625,4/30/20,7,773,22,12.333333333333334
215,,Albania,41.1533,20.1683,0.2857142857142857,5/1/20,9,782,23,10.666666666666666
216,,Albania,41.1533,20.1683,-0.2222222222222222,5/2/20,7,789,24,7.666666666666667
217,,Albania,41.1533,20.1683,-0.14285714285714285,5/3/20,6,795,25,7.333333333333333
218,,Albania,41.1533,20.1683,0.3333333333333333,5/4/20,8,803,26,7.0
219,,Albania,41.1533,20.1683,1.125,5/5/20,17,820,27,10.333333333333334
220,,Albania,41.1533,20.1683,-0.29411764705882354,5/6/20,12,832,28,12.333333333333334
221,,Albania,41.1533,20.1683,-0.16666666666666666,5/7/20,10,842,29,13.0
222,,Albania,41.1533,20.1683,-0.2,5/8/20,8,850,30,10.0
223,,Albania,41.1533,20.1683,-0.25,5/9/20,6,856,31,8.0
224,,Albania,41.1533,20.1683,1.0,5/10/20,12,868,32,8.666666666666666
225,,Albania,41.1533,20.1683,-0.6666666666666666,5/11/20,4,872,33,7.333333333333333
226,,Albania,41.1533,20.1683,0.0,5/12/20,4,876,34,6.666666666666667
227,,Albania,41.1533,20.1683,0.0,5/13/20,4,880,35,4.0
228,,Albania,41.1533,20.1683,3.5,5/14/20,18,898,36,8.666666666666666
229,,Albania,41.1533,20.1683,0.0,5/15/20,18,916,37,13.333333333333334
230,,Algeria,28.0339,1.6596,0.0,1/22/20,0,0,0,0.0
231,,Algeria,28.0339,1.6596,0.0,1/23/20,0,0,0,0.0
232,,Algeria,28.0339,1.6596,0.0,1/24/20,0,0,0,0.0
233,,Algeria,28.0339,1.6596,0.0,1/25/20,0,0,0,0.0
234,,Algeria,28.0339,1.6596,0.0,1/26/20,0,0,0,0.0
235,,Algeria,28.0339,1.6596,0.0,1/27/20,0,0,0,0.0
236,,Algeria,28.0339,1.6596,0.0,1/28/20,0,0,0,0.0
237,,Algeria,28.0339,1.6596,0.0,1/29/20,0,0,0,0.0
238,,Algeria,28.0339,1.6596,0.0,1/30/20,0,0,0,0.0
239,,Algeria,28.0339,1.6596,0.0,1/31/20,0,0,0,0.0
240,,Algeria,28.0339,1.6596,0.0,2/1/20,0,0,0,0.0
241,,Algeria,28.0339,1.6596,0.0,2/2/20,0,0,0,0.0
242,,Algeria,28.0339,1.6596,0.0,2/3/20,0,0,0,0.0
243,,Algeria,28.0339,1.6596,0.0,2/4/20,0,0,0,0.0
244,,Algeria,28.0339,1.6596,0.0,2/5/20,0,0,0,0.0
245,,Algeria,28.0339,1.6596,0.0,2/6/20,0,0,0,0.0
246,,Algeria,28.0339,1.6596,0.0,2/7/20,0,0,0,0.0
247,,Algeria,28.0339,1.6596,0.0,2/8/20,0,0,0,0.0
248,,Algeria,28.0339,1.6596,0.0,2/9/20,0,0,0,0.0
249,,Algeria,28.0339,1.6596,0.0,2/10/20,0,0,0,0.0
250,,Algeria,28.0339,1.6596,0.0,2/11/20,0,0,0,0.0
251,,Algeria,28.0339,1.6596,0.0,2/12/20,0,0,0,0.0
252,,Algeria,28.0339,1.6596,0.0,2/13/20,0,0,0,0.0
253,,Algeria,28.0339,1.6596,0.0,2/14/20,0,0,0,0.0
254,,Algeria,28.0339,1.6596,0.0,2/15/20,0,0,0,0.0
255,,Algeria,28.0339,1.6596,0.0,2/16/20,0,0,0,0.0
256,,Algeria,28.0339,1.6596,0.0,2/17/20,0,0,0,0.0
257,,Algeria,28.0339,1.6596,0.0,2/18/20,0,0,0,0.0
258,,Algeria,28.0339,1.6596,0.0,2/19/20,0,0,0,0.0
259,,Algeria,28.0339,1.6596,0.0,2/20/20,0,0,0,0.0
260,,Algeria,28.0339,1.6596,0.0,2/21/20,0,0,0,0.0
261,,Algeria,28.0339,1.6596,0.0,2/22/20,0,0,0,0.0
262,,Algeria,28.0339,1.6596,0.0,2/23/20,0,0,0,0.0
263,,Algeria,28.0339,1.6596,0.0,2/24/20,0,0,0,0.0
264,,Algeria,28.0339,1.6596,0.0,2/25/20,1,1,0,0.3333333333333333
265,,Algeria,28.0339,1.6596,0.0,2/26/20,0,1,0,0.3333333333333333
266,,Algeria,28.0339,1.6596,0.0,2/27/20,0,1,0,0.3333333333333333
267,,Algeria,28.0339,1.6596,0.0,2/28/20,0,1,0,0.0
268,,Algeria,28.0339,1.6596,0.0,2/29/20,0,1,0,0.0
269,,Algeria,28.0339,1.6596,0.0,3/1/20,0,1,0,0.0
270,,Algeria,28.0339,1.6596,0.0,3/2/20,2,3,0,0.6666666666666666
271,,Algeria,28.0339,1.6596,0.0,3/3/20,2,5,0,1.3333333333333333
272,,Algeria,28.0339,1.6596,0.0,3/4/20,7,12,0,3.6666666666666665
273,,Algeria,28.0339,1.6596,0.0,3/5/20,0,12,0,3.0
274,,Algeria,28.0339,1.6596,0.0,3/6/20,5,17,0,4.0
275,,Algeria,28.0339,1.6596,0.0,3/7/20,0,17,0,1.6666666666666667
276,,Algeria,28.0339,1.6596,0.0,3/8/20,2,19,0,2.3333333333333335
277,,Algeria,28.0339,1.6596,0.0,3/9/20,1,20,0,1.0
278,,Algeria,28.0339,1.6596,0.0,3/10/20,0,20,0,1.0
279,,Algeria,28.0339,1.6596,0.0,3/11/20,0,20,0,0.3333333333333333
280,,Algeria,28.0339,1.6596,0.0,3/12/20,4,24,0,1.3333333333333333
281,,Algeria,28.0339,1.6596,0.0,3/13/20,2,26,0,2.0
282,,Algeria,28.0339,1.6596,0.0,3/14/20,11,37,0,5.666666666666667
283,,Algeria,28.0339,1.6596,0.0,3/15/20,11,48,0,8.0
284,,Algeria,28.0339,1.6596,0.0,3/16/20,6,54,0,9.333333333333334
285,,Algeria,28.0339,1.6596,0.0,3/17/20,6,60,0,7.666666666666667
286,,Algeria,28.0339,1.6596,0.0,3/18/20,14,74,0,8.666666666666666
287,,Algeria,28.0339,1.6596,0.0,3/19/20,13,87,0,11.0
288,,Algeria,28.0339,1.6596,0.0,3/20/20,3,90,0,10.0
289,,Algeria,28.0339,1.6596,0.0,3/21/20,49,139,0,21.666666666666668
290,,Algeria,28.0339,1.6596,0.2653061224489796,3/22/20,62,201,0,38.0
291,,Algeria,28.0339,1.6596,-0.532258064516129,3/23/20,29,230,0,46.666666666666664
292,,Algeria,28.0339,1.6596,0.1724137931034483,3/24/20,34,264,0,41.666666666666664
293,,Algeria,28.0339,1.6596,0.11764705882352941,3/25/20,38,302,0,33.666666666666664
294,,Algeria,28.0339,1.6596,0.7105263157894737,3/26/20,65,367,0,45.666666666666664
295,,Algeria,28.0339,1.6596,-0.35384615384615387,3/27/20,42,409,1,48.333333333333336
296,,Algeria,28.0339,1.6596,0.07142857142857142,3/28/20,45,454,2,50.666666666666664
297,,Algeria,28.0339,1.6596,0.26666666666666666,3/29/20,57,511,3,48.0
298,,Algeria,28.0339,1.6596,0.2807017543859649,3/30/20,73,584,4,58.333333333333336
299,,Algeria,28.0339,1.6596,0.8082191780821918,3/31/20,132,716,5,87.33333333333333
300,,Algeria,28.0339,1.6596,-0.007575757575757576,4/1/20,131,847,6,112.0
301,,Algeria,28.0339,1.6596,0.061068702290076333,4/2/20,139,986,7,134.0
302,,Algeria,28.0339,1.6596,0.33093525179856115,4/3/20,185,1171,8,151.66666666666666
303,,Algeria,28.0339,1.6596,-0.5675675675675675,4/4/20,80,1251,9,134.66666666666666
304,,Algeria,28.0339,1.6596,-0.1375,4/5/20,69,1320,10,111.33333333333333
305,,Algeria,28.0339,1.6596,0.4927536231884058,4/6/20,103,1423,11,84.0
306,,Algeria,28.0339,1.6596,-0.5631067961165048,4/7/20,45,1468,12,72.33333333333333
307,,Algeria,28.0339,1.6596,1.3111111111111111,4/8/20,104,1572,13,84.0
308,,Algeria,28.0339,1.6596,-0.09615384615384616,4/9/20,94,1666,14,81.0
309,,Algeria,28.0339,1.6596,0.010638297872340425,4/10/20,95,1761,15,97.66666666666667
310,,Algeria,28.0339,1.6596,-0.3263157894736842,4/11/20,64,1825,16,84.33333333333333
311,,Algeria,28.0339,1.6596,0.390625,4/12/20,89,1914,17,82.66666666666667
312,,Algeria,28.0339,1.6596,-0.2247191011235955,4/13/20,69,1983,18,74.0
313,,Algeria,28.0339,1.6596,0.2608695652173913,4/14/20,87,2070,19,81.66666666666667
314,,Algeria,28.0339,1.6596,0.034482758620689655,4/15/20,90,2160,20,82.0
315,,Algeria,28.0339,1.6596,0.2,4/16/20,108,2268,21,95.0
316,,Algeria,28.0339,1.6596,0.3888888888888889,4/17/20,150,2418,22,116.0
317,,Algeria,28.0339,1.6596,-0.22666666666666666,4/18/20,116,2534,23,124.66666666666667
318,,Algeria,28.0339,1.6596,-0.1810344827586207,4/19/20,95,2629,24,120.33333333333333
319,,Algeria,28.0339,1.6596,-0.06315789473684211,4/20/20,89,2718,25,100.0
320,,Algeria,28.0339,1.6596,0.0449438202247191,4/21/20,93,2811,26,92.33333333333333
321,,Algeria,28.0339,1.6596,0.06451612903225806,4/22/20,99,2910,27,93.66666666666667
322,,Algeria,28.0339,1.6596,-0.020202020202020204,4/23/20,97,3007,28,96.33333333333333
323,,Algeria,28.0339,1.6596,0.23711340206185566,4/24/20,120,3127,29,105.33333333333333
324,,Algeria,28.0339,1.6596,0.075,4/25/20,129,3256,30,115.33333333333333
325,,Algeria,28.0339,1.6596,-0.023255813953488372,4/26/20,126,3382,31,125.0
326,,Algeria,28.0339,1.6596,0.07142857142857142,4/27/20,135,3517,32,130.0
327,,Algeria,28.0339,1.6596,-0.022222222222222223,4/28/20,132,3649,33,131.0
328,,Algeria,28.0339,1.6596,0.5075757575757576,4/29/20,199,3848,34,155.33333333333334
329,,Algeria,28.0339,1.6596,-0.20603015075376885,4/30/20,158,4006,35,163.0
330,,Algeria,28.0339,1.6596,-0.06329113924050633,5/1/20,148,4154,36,168.33333333333334
331,,Algeria,28.0339,1.6596,-0.0472972972972973,5/2/20,141,4295,37,149.0
332,,Algeria,28.0339,1.6596,0.2695035460992908,5/3/20,179,4474,38,156.0
333,,Algeria,28.0339,1.6596,-0.027932960893854747,5/4/20,174,4648,39,164.66666666666666
334,,Algeria,28.0339,1.6596,0.09195402298850575,5/5/20,190,4838,40,181.0
335,,Algeria,28.0339,1.6596,-0.1631578947368421,5/6/20,159,4997,41,174.33333333333334
336,,Algeria,28.0339,1.6596,0.16352201257861634,5/7/20,185,5182,42,178.0
